ItemNumberorderableSKU,Description,Vendor,OEM,OEMPartNumber,ConditionCode,QOH,InStock,LeadTime,InventoryID,RefNoteID,Attribute,RefNoteID_2,Attribute_2,InventoryID_2,Subitem,Warehouse,Location,InventoryID_3,Subitem_2,Warehouse_2,RefNoteID_3,Attribute_3,InventoryID_4,Currency,ReplClass,InventoryID_5,CuryID,Warehouse_3,LocationID,RefNoteID_4,Attribute_4
NXMR7026,Datascope Mindray Redal to Nellcor OxiMax DB9 SpO2 Extension Cable (0010-20-42595 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,DOC10,New Aftermarket,2.000000,Y,1-5 days,NXMR7026,002f31a9-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,002f31a9-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXMR7026,0,APM MAIN,E06G1,NXMR7026,0,APM MAIN,002f31a9-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXMR7026,USD,PURCHASE,75386,USD,APM MAIN,E06G1,002f31a9-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXNE0326,Nellcor 3M to Nellcor OxiMax DB9 SpO2 Extension Cable (DOC-10 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M-200-13,New Aftermarket,19.000000,Y,1-5 days,NXNE0326,4c2f31a9-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,4c2f31a9-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXNE0326,0,APM MAIN,E06G1,NXNE0326,0,APM MAIN,4c2f31a9-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXNE0326,USD,PURCHASE,75390,USD,APM MAIN,E06G1,4c2f31a9-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXNE0625,Nellcor Pre Amp to DB9 SpO2 Extension Cable (M-200-13 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,JL-650P,New Aftermarket,7.000000,Y,1-5 days,NXNE0625,5f2f31a9-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,5f2f31a9-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXNE0625,0,APM MAIN,E06G1,NXNE0625,0,APM MAIN,5f2f31a9-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXNE0625,USD,PURCHASE,75391,USD,APM MAIN,E06G1,5f2f31a9-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXNK1426,Nihon Khoden 14 Pin to Nellcor Oximax DB9 SpO2 Extension Cable (JL-650P Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1900B,New Aftermarket,66.000000,Y,1-5 days,NXNK1426,693031a9-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,693031a9-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXNK1426,0,APM MAIN,E06H1,NXNK1426,0,APM MAIN,693031a9-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXNK1426,USD,PURCHASE,75404,USD,APM MAIN,E06H1,693031a9-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXPH1225,Philips SpO2 6.5FT/2M Patient Extension Adapter Cable DB9 9 Pin to 12 Pin Connector (M1900B Comparable) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1941A,New Aftermarket,11.000000,Y,1-5 days,NXPH1225,fcd028af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,fcd028af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXPH1225,0,APM MAIN,E06F1,NXPH1225,0,APM MAIN,fcd028af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXPH1225,USD,PURCHASE,75412,USD,APM MAIN,E06F1,fcd028af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXPH2020,Philips D-Connect to D-Connect SpO2 Extension Cable (M1941A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1943AL,New Aftermarket,58.000000,Y,1-5 days,NXPH2020,0fd128af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,0fd128af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXPH2020,0,APM MAIN,A000001,NXPH2020,0,APM MAIN,0fd128af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXPH2020,USD,PURCHASE,75413,USD,APM MAIN,E06F1,0fd128af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXPH2025-10,Philips D-Connect to DB9 SpO2 Extension Cable (10 ft) (M1943AL Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1943A,New Aftermarket,83.000000,Y,1-5 days,NXPH2025-10,24d128af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,24d128af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXPH2025-10,0,APM MAIN,E06F1,NXPH2025-10,0,APM MAIN,24d128af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXPH2025-10,USD,PURCHASE,75414,USD,APM MAIN,E06F1,24d128af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXPH2025-3,Philips SpO2 3 FT Patient Extension Adapter Cable D Connect 8 Pin Connector to DB9 9 Pin  (M1943A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1943AL,New Aftermarket,77.000000,Y,1-5 days,NXPH2025-3,37d128af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,37d128af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXPH2025-3,0,APM MAIN,E06F1,NXPH2025-3,0,APM MAIN,37d128af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXPH2025-3,USD,PURCHASE,75415,USD,APM MAIN,E06F1,37d128af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXPH2026,Philips D-Connect to Nellcor OxiMax DB9 SpO2 Extension Cable (M1943NL Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,3375834,New Aftermarket,53.000000,Y,1-5 days,NXPH2026,5ed128af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,5ed128af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXPH2026,0,APM MAIN,E06F1,NXPH2026,0,APM MAIN,5ed128af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXPH2026,USD,PURCHASE,75417,USD,APM MAIN,E06F1,5ed128af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXSD0725,Siemens/Drager 7 Pin to DB9 SpO2 Extension Cable (3375834 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,700-0792-00,New Aftermarket,35.000000,Y,1-5 days,NXSD0725,84d128af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,84d128af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXSD0725,0,APM MAIN,E06E1,NXSD0725,0,APM MAIN,84d128af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXSD0725,USD,PURCHASE,75419,USD,APM MAIN,E06E1,84d128af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXSD0726,Siemens/Drager 7 Pin to Nellcor OxiMax DB9 SpO2 Extension Cable (MS17330 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,3043,New Aftermarket,35.000000,Y,1-5 days,NXSD0726,abd128af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,abd128af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXSD0726,0,APM MAIN,E06E1,NXSD0726,0,APM MAIN,abd128af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXSD0726,USD,PURCHASE,75421,USD,APM MAIN,E06E1,abd128af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NXSN9026,Spacelabs Novametrix Ultraview 10 Pin to Nellor OxiMax DB9 SpO2 Extension Cable (700-0792-00 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,MS17330,New Aftermarket,6.000000,Y,1-5 days,NXSN9026,22d228af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,22d228af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NXSN9026,0,APM MAIN,E06E1,NXSN9026,0,APM MAIN,22d228af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NXSN9026,USD,PURCHASE,75427,USD,APM MAIN,E06E1,22d228af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYBC1025,BCI DB9 Multi-Site SpO2 Sensor (3 ft) (3043 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,3078,New Aftermarket,8.000000,Y,1-5 days,NYBC1025,a7d228af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,a7d228af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYBC1025,0,APM MAIN,E05F1,NYBC1025,0,APM MAIN,a7d228af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYBC1025,USD,PURCHASE,75434,USD,APM MAIN,E05F1,a7d228af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYBC1125,BCI DB9 Ear Clip SpO2 Sensor (3 ft) (3078 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,SS-011-MY30,New Aftermarket,40.000000,Y,1-5 days,NYBC1125,bad228af-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,bad228af-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYBC1125,0,APM MAIN,E05C1,NYBC1125,0,APM MAIN,bad228af-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYBC1125,USD,PURCHASE,75435,USD,APM MAIN,E05C1,bad228af-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYDX3035,GE Datex-Ohmeda Hypertronic Multi-Site SpO2 Sensor (10 ft) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,TS-E4-H,New Aftermarket,4.000000,Y,1-5 days,NYDX3035,446926b5-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,446926b5-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYDX3035,0,APM MAIN,E05F1,NYDX3035,0,APM MAIN,446926b5-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYDX3035,USD,PURCHASE,75458,USD,APM MAIN,E05F1,446926b5-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYDX3135,GE Datex-Ohmeda Hypertronic Ear Clip SpO2 Sensor (10 ft) (Compatible to TS-E4-H),Avante Health Solutions (APM-PATIENT MONITORING),Avante,TS-E4-GE,New Aftermarket,25.000000,Y,1-5 days,NYDX3135,906926b5-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,906926b5-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYDX3135,0,APM MAIN,E05F1,NYDX3135,0,APM MAIN,906926b5-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYDX3135,USD,PURCHASE,75462,USD,APM MAIN,E05F1,906926b5-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYDX3150,GE Datex-Ohmeda TruSignal Ear Clip SpO2 Sensor TruSignal MC 9 Pin Connector 10FT/3M Cable (OXY-E4-MC Comparable) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,1544,New Aftermarket,3.000000,Y,1-5 days,NYDX3150,b76926b5-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,b76926b5-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYDX3150,0,APM MAIN,E05F1,NYDX3150,0,APM MAIN,b76926b5-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYDX3150,USD,PURCHASE,75464,USD,APM MAIN,E05F1,b76926b5-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYMA1075,Masimo  Y SpO2 Sensor 3' Cable LNOP F-Tab Connector (1544 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,DYS/D-YS/S803-01P0,New Aftermarket,1.000000,Y,1-5 days,NYMA1075,f46926b5-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,f46926b5-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYMA1075,0,APM MAIN,E05E1,NYMA1075,0,APM MAIN,f46926b5-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYMA1075,USD,PURCHASE,75467,USD,APM MAIN,E05E1,f46926b5-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYNE1026,Nellcor OxiMax DB9 Multi-Site SpO2 Sensor (3 ft) (DYS/D-YS Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,S903-01P0,New Aftermarket,66.000000,Y,1-5 days,NYNE1026,b6422abb-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,b6422abb-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYNE1026,0,APM MAIN,E05E1,NYNE1026,0,APM MAIN,b6422abb-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYNE1026,USD,PURCHASE,75481,USD,APM MAIN,E05E1,b6422abb-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYNE1126,Nellcor OxiMax DB9 Ear Clip SpO2 Sensor (3 ft)(Same as NYNE3126) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,OXI-A/N,New Aftermarket,30.000000,Y,1-5 days,NYNE1126,f0422abb-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,f0422abb-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYNE1126,0,APM MAIN,E05E1,NYNE1126,0,APM MAIN,f0422abb-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYNE1126,USD,PURCHASE,75484,USD,APM MAIN,E05E1,f0422abb-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYNE1626,Nellcor OxiMax DB9 Neonate Multi-Site SpO2 Sensor (3 ft) (OXI-A/N Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,6143-012434,New Aftermarket,31.000000,Y,1-5 days,NYNE1626,05432abb-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,05432abb-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYNE1626,0,APM MAIN,E05E1,NYNE1626,0,APM MAIN,05432abb-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYNE1626,USD,PURCHASE,75485,USD,APM MAIN,E05E1,05432abb-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYNK2125,Nihon Kohden DB9 Ear Clip SpO2 Sensor (5 ft) (6143-012434 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,8000Q2,New Aftermarket,1.000000,Y,1-5 days,NYNK2125,d9432abb-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,d9432abb-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYNK2125,0,APM MAIN,E05E1,NYNK2125,0,APM MAIN,d9432abb-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYNK2125,USD,PURCHASE,75496,USD,APM MAIN,E05E1,d9432abb-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYNN1125,Nonin DB9 Ear Clip SpO2 Sensor (3 ft) (8000Q2 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1193T,New Aftermarket,73.000000,Y,1-5 days,NYNN1125,4d442abb-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,4d442abb-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYNN1125,0,APM MAIN,E05H1,NYNN1125,0,APM MAIN,4d442abb-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYNN1125,USD,PURCHASE,75502,USD,APM MAIN,E05H1,4d442abb-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NYPH3120,Philips D-Connect Ear Clip SpO2 Sensor (10 ft) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,TC10004551,New Aftermarket,37.000000,Y,1-5 days,NYPH3120,23452abb-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,23452abb-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NYPH3120,0,APM MAIN,E05D1,NYPH3120,0,APM MAIN,23452abb-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NYPH3120,USD,PURCHASE,75512,USD,APM MAIN,E05D1,23452abb-6d64-ea11-817b-a9605c8569c6,PSAPMPART
TC10004551-C,Alaris 8015 PCU Point of Care Unit Clear Plastic Network Card Cover for Units with an Ambicom 802.11b/g RF Wireless Card (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,TX09D70VM1CEA-B,New Aftermarket,131.000000,Y,1-5 days,TC10004551-C,4b1840f7-2033-eb11-8184-1296c0afa970,MANUFACTUR,4b1840f7-2033-eb11-8184-1296c0afa970,MFGPARTNO,TC10004551-C,0,APM MAIN,F13H1,TC10004551-C,0,APM MAIN,4b1840f7-2033-eb11-8184-1296c0afa970,PARTGROUP,TC10004551-C,USD,PURCHASE,135658,USD,APM MAIN,F13H1,4b1840f7-2033-eb11-8184-1296c0afa970,PSAPMPART
TX09D70VM1CEA-B-C,Philips IntelliVue X2 or MP2 Patient Monitor 3.5IN LCD Display Screen With 240X320 Display WITH BOARD (Aftermarket),Avante Health Solutions (APM-PATIENT MONITORING),Avante,TX09D70VM1CEA,New Aftermarket,134.000000,Y,1-5 days,TX09D70VM1CEA-B-C,a9ef2320-721f-ef11-8358-121089124341,MANUFACTUR,a9ef2320-721f-ef11-8358-121089124341,MFGPARTNO,TX09D70VM1CEA-B-C,0,APM MAIN,PO RETURNS,TX09D70VM1CEA-B-C,0,APM MAIN,a9ef2320-721f-ef11-8358-121089124341,PARTGROUP,TX09D70VM1CEA-B-C,USD,PURCHASE,166536,USD,APM MAIN,PO RETURNS,a9ef2320-721f-ef11-8358-121089124341,PSAPMPART
TX09D70VM1CEA-C,Philips IntelliVue X2 or MP2 Patient Monitor 3.5IN LCD Display Screen With 240X320 Display NO BOARD (Aftermarket),Avante Health Solutions (APM-PATIENT MONITORING),Avante,VR-TRAP,New Aftermarket,25.000000,Y,1-5 days,TX09D70VM1CEA-C,3758f707-721f-ef11-8358-121089124341,MANUFACTUR,3758f707-721f-ef11-8358-121089124341,MFGPARTNO,TX09D70VM1CEA-C,0,APM MAIN,F12H1,TX09D70VM1CEA-C,0,APM MAIN,3758f707-721f-ef11-8358-121089124341,PARTGROUP,TX09D70VM1CEA-C,USD,PURCHASE,166535,USD,APM MAIN,F12H1,3758f707-721f-ef11-8358-121089124341,PSAPMPART
UGPH4016,Philips IntelliVue M3015A CO2 Inlet Black (New Style),Avante Health Solutions (APM-PATIENT MONITORING),,,Refurbished,419.000000,Y,1-5 days,UGPH4016,,,,,UGPH4016,0,APM MAIN,C08B1,UGPH4016,0,APM MAIN,a5b333f1-38a6-ea11-817d-fadf9b67cb3d,PARTGROUP,UGPH4016,USD,PURCHASE,88214,USD,APM MAIN,C08B1,a5b333f1-38a6-ea11-817d-fadf9b67cb3d,PSAPMPART
UMPH7015-B,Philips M3015B etcO2 Module Option C08 (Unfinished),Avante Health Solutions (APM-PATIENT MONITORING),,,Refurbished,47.000000,Y,1-5 days,UMPH7015-B,,,,,UMPH7015-B,0,APM MAIN,MOVE,UMPH7015-B,0,APM MAIN,c1853de5-38a6-ea11-817d-fadf9b67cb3d,PARTGROUP,UMPH7015-B,USD,PURCHASE,88117,USD,APM MAIN,MOVE,c1853de5-38a6-ea11-817d-fadf9b67cb3d,PSAPMPART
VR-TRAP-N,Vacuum Regulator Water Trap (New OEM),Avante Health Solutions (APM-PATIENT MONITORING),Avante,2108346-001/2108347-001,New OEM,6.000000,Y,1-5 days,VR-TRAP-N,febb8003-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,febb8003-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,VR-TRAP-N,0,APM MAIN,F09C2,VR-TRAP-N,0,APM MAIN,febb8003-6e64-ea11-817b-a9605c8569c6,PARTGROUP,VR-TRAP-N,USD,PURCHASE,75891,USD,APM MAIN,F09C2,febb8003-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XFCM9005,GE Corometrics Nautilus 2264HAX TOCO 5700HAX US Transducer Belt Knob (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,KIT,New Aftermarket,285.000000,Y,1-5 days,XFCM9005,746dacfc-e202-eb11-8181-1296c0afa970,MANUFACTUR,746dacfc-e202-eb11-8181-1296c0afa970,MFGPARTNO,XFCM9005,0,APM MAIN,FETALS,XFCM9005,0,APM MAIN,746dacfc-e202-eb11-8181-1296c0afa970,PARTGROUP,XFCM9005,USD,PURCHASE,121570,USD,APM MAIN,FETALS,746dacfc-e202-eb11-8181-1296c0afa970,PSAPMPART
XFCM9063,GE Corometrics Nautilus 2264HAX 2264LAX TOCO 5700HAX 5700LAX US Transducer Large Screw Covers (For Old Style Replacement Cases Only) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,KGF-M005-01L,New Aftermarket,3852.000000,Y,1-5 days,XFCM9063,f5bc8003-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,f5bc8003-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XFCM9063,0,APM MAIN,FETALS,XFCM9063,0,APM MAIN,f5bc8003-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XFCM9063,USD,PURCHASE,75904,USD,APM MAIN,FETALS,f5bc8003-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XFCM9380,GE Corometrics Nautilus 2264LAX TOCO Transducer Top Case Cover With Wing (For Use with Old Style Replacement Cases with Lip in Screw Hole) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,KGF-F003,New Aftermarket,186.000000,Y,1-5 days,XFCM9380,a0bd8003-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,a0bd8003-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XFCM9380,0,APM MAIN,FETALS,XFCM9380,0,APM MAIN,a0bd8003-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XFCM9380,USD,PURCHASE,75913,USD,APM MAIN,FETALS,a0bd8003-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XFCM9515,GE Corometrics Nautilus 5700HAX 5700LAX Ultrasound Transducer Bottom Case Cover (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,KW-M704,New Aftermarket,261.000000,Y,1-5 days,XFCM9515,c6bd8003-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,c6bd8003-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XFCM9515,0,APM MAIN,FETALS,XFCM9515,0,APM MAIN,c6bd8003-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XFCM9515,USD,PURCHASE,75915,USD,APM MAIN,FETALS,c6bd8003-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XFPH9085,Philips M1355A TOCO M1356A US Transducer Top Case Cover (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,HPT-111-1/KW-F704-02,New Aftermarket,302.000000,Y,1-5 days,XFPH9085,f06d7d09-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,f06d7d09-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XFPH9085,0,APM MAIN,FETALS,XFPH9085,0,APM MAIN,f06d7d09-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XFPH9085,USD,PURCHASE,75920,USD,APM MAIN,FETALS,f06d7d09-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XFPH9315,Philips M1355A TOCO Transducer Bottom Case Cover (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,Y17-C003,New Aftermarket,99.000000,Y,1-5 days,XFPH9315,036e7d09-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,036e7d09-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XFPH9315,0,APM MAIN,FETALS,XFPH9315,0,APM MAIN,036e7d09-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XFPH9315,USD,PURCHASE,75921,USD,APM MAIN,FETALS,036e7d09-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XFPH9340,Philips M1355A TOCO Transducer Gauge (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,X-US-HP1,New Aftermarket,52.000000,Y,1-5 days,XFPH9340,296e7d09-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,296e7d09-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XFPH9340,0,APM MAIN,F15B2,XFPH9340,0,APM MAIN,296e7d09-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XFPH9340,USD,PURCHASE,75923,USD,APM MAIN,F15B2,296e7d09-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XFPH9520,Philips M1356A Ultrasound Transducer Cable Assembly (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,KW-F706,New Aftermarket,109.000000,Y,1-5 days,XFPH9520,626e7d09-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,626e7d09-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XFPH9520,0,APM MAIN,FETALS,XFPH9520,0,APM MAIN,626e7d09-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XFPH9520,USD,PURCHASE,75926,USD,APM MAIN,FETALS,626e7d09-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XFPHA9315-B,"Kit- Philips Avalon M2734A & M2734B Avalon Smart Toco Bottom Case, Connector & Flex Cable, & Gasket (New Replacement)",Avante Health Solutions (APM-PATIENT MONITORING),Avante,10013671,New Aftermarket,4.000000,Y,1-5 days,XFPHA9315-B,b06e7d09-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,b06e7d09-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XFPHA9315-B,0,APM MAIN,F15E3,XFPHA9315-B,0,APM MAIN,b06e7d09-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XFPHA9315-B,USD,PURCHASE,75930,USD,APM MAIN,F15E3,b06e7d09-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XIAL9116,Alaris 8110 Syringe Pump Module Rear Case Cover (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,49000218-EBS,New Aftermarket,18.000000,Y,1-5 days,XIAL9116,a066a402-e302-eb11-8181-1296c0afa970,MANUFACTUR,a066a402-e302-eb11-8181-1296c0afa970,MFGPARTNO,XIAL9116,0,APM MAIN,E09B2,XIAL9116,0,APM MAIN,a066a402-e302-eb11-8181-1296c0afa970,PARTGROUP,XIAL9116,USD,PURCHASE,121577,USD,APM MAIN,E09B2,a066a402-e302-eb11-8181-1296c0afa970,PSAPMPART
XIAL9216,Alaris 8110 Syringe Pump Module Front Case & Keypad (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,49000436/KLN-034-12,New Aftermarket,6.000000,Y,1-5 days,XIAL9216,946f7d09-6e64-ea11-817b-a9605c8569c6,MANUFACTUR,946f7d09-6e64-ea11-817b-a9605c8569c6,MFGPARTNO,XIAL9216,0,APM MAIN,E09C2,XIAL9216,0,APM MAIN,946f7d09-6e64-ea11-817b-a9605c8569c6,PARTGROUP,XIAL9216,USD,PURCHASE,75942,USD,APM MAIN,E09C2,946f7d09-6e64-ea11-817b-a9605c8569c6,PSAPMPART
XIAL9781,Alaris 8100 Infusion Pump Module Rear Case Cover Assembly (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,G600073,New Aftermarket,1803.000000,Y,1-5 days,XIAL9781,8867a402-e302-eb11-8181-1296c0afa970,MANUFACTUR,8867a402-e302-eb11-8181-1296c0afa970,MFGPARTNO,XIAL9781,0,APM MAIN,E09B2,XIAL9781,0,APM MAIN,8867a402-e302-eb11-8181-1296c0afa970,PARTGROUP,XIAL9781,USD,PURCHASE,121581,USD,APM MAIN,E09B2,8867a402-e302-eb11-8181-1296c0afa970,PSAPMPART
