InventoryID,ItemNumber,Vendor,OEM,PartDescription,ListPrice,OutrightCosttoPartsSource,ExchangeCost,CoreCharge,ConditionCode,UOM,QTYUOM,StockYN,QOH,LeadTime,CompatibleModels,ManufacturedYear,Usage,InventoryID_2,InventoryID_3,CuryID,Subitem,Warehouse,InventoryID_4,Subitem_2,Warehouse_2,Location,RefNoteID,Attribute,InventoryID_5,Currency,ReplClass,Warehouse_3,LocationID
5725308,5725308,Avante Health Solutions,GE,OPIO button sets VP6_P8 BT16,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5725308,154088,USD,0,AUE MAIN,,,,,331dab37-e8c0-ec11-8181-12e75f4d5d6d,PARTGROUP,5725308,USD,PURCHASE,,
5725311,5725311,Avante Health Solutions,GE,OPIO Plastic Lower Covers VP6_P8 BT16,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5725311,162626,USD,0,AUW MAIN,,,,,3e12222d-d232-ee11-834e-121089124341,PARTGROUP,5725311,USD,PURCHASE,,
5725655,5725655,Avante Health Solutions,Siemens,Current Sensor,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5725655,66508,USD,0,ADI MAIN,,,,,b748143b-3464-ea11-817b-a9605c8569c6,PARTGROUP,5725655,USD,PURCHASE,,
5726093,5726093,Avante Health Solutions,GE,OPIO button sets VS10 GE Voluson S8,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5726093,167808,USD,0,AUE MAIN,,,,,d65b481c-bd6f-ef11-835b-121089124341,PARTGROUP,5726093,USD,PURCHASE,,
5727230,5727230,Avante Health Solutions,GE,OPIO Top Cover R3,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,New OEM,Each,Each,Y,,1-5 Days,,,,5727230,167529,USD,0,AUE MAIN,,,,,8eecec89-445b-ef11-835b-121089124341,PARTGROUP,5727230,USD,PURCHASE,,
5727297,5727297,Avante Health Solutions,Siemens,Gradient Cables XYZ Cable Assy,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5727297,66513,USD,0,ADI MAIN,,,,,1b49143b-3464-ea11-817b-a9605c8569c6,PARTGROUP,5727297,USD,PURCHASE,,
5737413,5737413,Avante Health Solutions,GE,Wireless LAN ASSY,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5737413,151275,USD,0,AUE MAIN,,,,,be8eeedb-af83-ec11-817e-12e75f4d5d6d,PARTGROUP,5737413,USD,PURCHASE,,
5737554,5737554,Avante Health Solutions,GE,"LOGIQ E9, TRACKBALL (Removable)",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5737554,78991,USD,0,AUW MAIN,5737554,0,AUE MAIN,E10,d40ec745-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5737554,USD,PURCHASE,AUE MAIN,E10
5747783-2,5747783-2,Avante Health Solutions,GE,LOGIQ e R9.1.2 System and Application Software USB,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5747783-2,137468,USD,0,AUE MAIN,,,,,29e10730-5c54-eb11-8171-12e75f4d5d6d,PARTGROUP,5747783-2,USD,PURCHASE,,
5750840-S-N,5750840-S-N,Avante Health Solutions,GE,VIVID S70 OPIO Keyboard Assembly NEW,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5750840-S-N,158703,USD,0,AUE MAIN,,,,,564f36d4-f461-ed11-8189-12e75f4d5d6d,PARTGROUP,5750840-S-N,USD,PURCHASE,,
5750877-2,5750877-2,Avante Health Solutions,,GE Vivid S70N AC Box Module,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5750877-2,169466,USD,0,AUE MAIN,5750877-2,0,AUE MAIN,C27,8f081cd3-4d9d-ef11-835d-121089124341,PARTGROUP,5750877-2,USD,PURCHASE,AUE MAIN,C27
5755010,5755010,Avante Health Solutions,GE,Balance Sensor Buffer PWA,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5755010,161778,USD,0,ADI MAIN,5755010,0,ADI MAIN,R3,7e1803c2-c5ff-ed11-834c-121089124341,PARTGROUP,5755010,USD,PURCHASE,ADI MAIN,R3
989600204581,989600204581,Avante Health Solutions,Philips,Arm Support,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600204581,81903,USD,0,ADI MAIN,,,,,fc8c7a7e-17a5-ea11-817d-fadf9b67cb3d,PARTGROUP,989600204581,USD,PURCHASE,,
989600205022,989600205022,Avante Health Solutions,Philips,GEO Image Module V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600205022,18906,USD,0,ADI MAIN,,,,,2d2ba073-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600205022,USD,PURCHASE,,
989600205041,989600205041,Avante Health Solutions,Philips,GEO Biplane Tilt V5,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600205041,23582,USD,0,ADI MAIN,,,,,8ded940d-85eb-e911-8176-efcdc93cb3d1,PARTGROUP,989600205041,USD,PURCHASE,,
989600205052,989600205052,Avante Health Solutions,,Geo Image Biplane,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600205052,125822,USD,0,ADI MAIN,,,,,b784fcfd-1c21-eb11-8183-1296c0afa970,PARTGROUP,989600205052,USD,PURCHASE,,
989600206331,989600206331,Avante Health Solutions,Philips,Drip Stand,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206331,81901,USD,0,ADI MAIN,,,,,8ec93927-17a5-ea11-817d-fadf9b67cb3d,PARTGROUP,989600206331,USD,PURCHASE,,
989600206462,989600206462,Avante Health Solutions,Philips,GEO Tilt Module V5,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206462,18971,USD,0,ADI MAIN,,,,,0addaf79-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600206462,USD,PURCHASE,,
989600206463,989600206463,Avante Health Solutions,Philips,Geo Tilt Module V5,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206463,18972,USD,0,ADI MAIN,,,,,15ddaf79-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600206463,USD,PURCHASE,,
989600206474,989600206474,Avante Health Solutions,Philips,GEO Image Module V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206474,18911,USD,0,ADI MAIN,,,,,652ba073-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600206474,USD,PURCHASE,,
989600206475,989600206475,Avante Health Solutions,Philips,GEO Image Module V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206475,19075,USD,0,ADI MAIN,,,,,88339c8b-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600206475,USD,PURCHASE,,
989600206494,989600206494,Avante Health Solutions,Philips,GEO Tilt Biplane Module,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206494,18966,USD,0,ADI MAIN,,,,,d2dcaf79-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600206494,USD,PURCHASE,,
989600206495,989600206495,Avante Health Solutions,Philips,GEO Module Tilt Biplane C,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206495,18926,USD,0,ADI MAIN,,,,,0b2ca073-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600206495,USD,PURCHASE,,
989600206924,989600206924,Avante Health Solutions,Philips,CRT/LCD replacement kit,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206924,18719,USD,0,ADI MAIN,,,,,86fca855-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600206924,USD,PURCHASE,,
989600215991,989600215991,Avante Health Solutions,Philips,LAIRD Detector Chiller,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,4.000000,1-5 Days,,,,989600215991,19155,USD,0,ADI MAIN,989600215991,0,ADI MAIN,DISTOP,acdc9597-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600215991,USD,PURCHASE,ADI MAIN,G80
989600182673,989600182673,Avante Health Solutions,Philips,Table Clamp & Belly Bar,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,989600182673,19570,USD,0,ADI MAIN,989600182673,0,ADI MAIN,G28,617388d9-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600182673,USD,PURCHASE,ADI MAIN,G28
989600182673-N,989600182673-N,Avante Health Solutions,Philips,NEW - Table Clamp & Belly Bar,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,New OEM,Each,Each,Y,,1-5 Days,,,,989600182673-N,161679,USD,0,ADI MAIN,,,,,65073c40-81f9-ed11-834c-121089124341,PARTGROUP,989600182673-N,USD,PURCHASE,,
989600182685,989600182685,Avante Health Solutions,Philips,SWINGARM,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600182685,19558,USD,0,ADI MAIN,,,,,dc7288d9-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600182685,USD,PURCHASE,,
989600182686,989600182686,Avante Health Solutions,Philips,TSM Swingarm,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,989600182686,19601,USD,0,ADI MAIN,989600182686,0,ADI MAIN,G26-1,d62a84df-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600182686,USD,PURCHASE,ADI MAIN,G32
989600182721,989600182721,Avante Health Solutions,Philips,AD5 Table Base,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600182721,167997,USD,0,ADI MAIN,,,,,2c106407-407f-ef11-835c-121089124341,PARTGROUP,989600182721,USD,PURCHASE,,
989600183191,989600183191,Avante Health Solutions,Philips,AD5 Non-Tilt Table,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600183191,18509,USD,0,ADI MAIN,,,,,2a9d8037-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600183191,USD,PURCHASE,,
989600183813,989600183813,Avante Health Solutions,Philips,Perkins Video Scan Converter FD,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600183813,19364,USD,0,ADI MAIN,,,,,55d29ab5-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600183813,USD,PURCHASE,,
989600184663,989600184663,Avante Health Solutions,Philips,Short SAM Actuator,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600184663,19522,USD,0,ADI MAIN,,,,,a6b190d3-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600184663,USD,PURCHASE,,
989600200685,989600200685,Avante Health Solutions,PHILIPS,HW INFRA MODULE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600200685,165632,USD,0,ADI MAIN,,,,,d17b1a12-23f8-ee11-8356-121089124341,PARTGROUP,989600200685,USD,PURCHASE,,
989600204436,989600204436,Avante Health Solutions,Philips,AD7 PATIENT TABLE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600204436,18521,USD,0,ADI MAIN,,,,,af9d8037-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600204436,USD,PURCHASE,,
989600204512,989600204512,Avante Health Solutions,Philips,Mattress,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600204512,81899,USD,0,ADI MAIN,,,,,527167b7-16a5-ea11-817d-fadf9b67cb3d,PARTGROUP,989600204512,USD,PURCHASE,,
989600205011,989600205011,Avante Health Solutions,Philips,GEO TILT V5,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600205011,18975,USD,0,ADI MAIN,,,,,36ddaf79-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600205011,USD,PURCHASE,,
989600206342,989600206342,Avante Health Solutions,Philips,GEO Tilt Module Cardio Niobe,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600206342,18967,USD,0,ADI MAIN,,,,,dedcaf79-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600206342,USD,PURCHASE,,
5755937-2,5755937-2,Avante Health Solutions,GE,"GE LOGIQ E10 Main Power Supply, Universal AC Input C14, 100V-240V Eagle",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5755937-2,127059,USD,0,AUE MAIN,,,,,417740b2-0031-eb11-8184-1296c0afa970,PARTGROUP,5755937-2,USD,PURCHASE,,
575781-201,575781-201,Avante Health Solutions,Siemens,Drive CD-Rec Plexwriter 40/12/40TS =D=,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,575781-201,66518,USD,0,ADI MAIN,,,,,7f49143b-3464-ea11-817b-a9605c8569c6,PARTGROUP,575781-201,USD,PURCHASE,,
5758058,5758058,Avante Health Solutions,GE,CABLE - 24V POWER_MAIN PS TO BW PRINTER,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5758058,162057,USD,0,AUW MAIN,5758058,0,AUE MAIN,E4,7111cb5e-c50b-ee11-834d-121089124341,PARTGROUP,5758058,USD,PURCHASE,AUE MAIN,E4
5758936,5758936,Avante Health Solutions,GE,"Cover, UI Upper Assembly",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5758936,159436,USD,0,AUE MAIN,5758936,0,AUE MAIN,B2,409fbcdb-bb86-ed11-818b-12e75f4d5d6d,PARTGROUP,5758936,USD,PURCHASE,AUE MAIN,B2
5759563,5759563,Avante Health Solutions,Siemens,D30 Generator Interface Bd.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5759563,20234,USD,0,ADI MAIN,,,,,3a384c3f-906b-e911-8172-ae6f57ba0111,PARTGROUP,5759563,USD,PURCHASE,,
5763460,5763460,Avante Health Solutions,,USB 2 button scroll mouse,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5763460,169639,USD,0,ADI MAIN,5763460,0,ADI MAIN,I7,3b07ea50-eab3-ef11-835e-121089124341,PARTGROUP,5763460,USD,PURCHASE,ADI MAIN,I7
5771378,5771378,Avante Health Solutions,,FOOTSWITCH Biplane ARTIS,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5771378,81494,USD,0,ADI MAIN,,,,,f8a47908-3f70-ea11-817c-8cbf77a7ab76,PARTGROUP,5771378,USD,PURCHASE,,
5771402,5771402,Avante Health Solutions,Siemens,Table Tilt Assy.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5771402,20590,USD,0,ADI MAIN,5771402,0,ADI MAIN,K109,1d353a75-906b-e911-8172-ae6f57ba0111,PARTGROUP,5771402,USD,PURCHASE,ADI MAIN,K109
5774984,5774984,Avante Health Solutions,Siemens,Fan Assembly Type 8314H,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5774984,66535,USD,0,ADI MAIN,,,,,a8510b41-3464-ea11-817b-a9605c8569c6,PARTGROUP,5774984,USD,PURCHASE,,
5776030-S,5776030-S,Avante Health Solutions,GE,AURORA OP PANEL LOWER SVCKIT FOR VIVID E95 (YEAR 2019),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5776030-S,148739,USD,0,AUE MAIN,5776030-S,0,AUE MAIN,A83,e1a33fb2-c726-ec11-817a-12e75f4d5d6d,PARTGROUP,5776030-S,USD,PURCHASE,AUE MAIN,F31
5776094-S,5776094-S,Avante Health Solutions,GE,Aurora Upper Operation Panel SVC Kit,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5776094-S,148008,USD,0,AUE MAIN,5776094-S,0,AUE MAIN,F27,0ef232aa-cf10-ec11-8179-12e75f4d5d6d,PARTGROUP,5776094-S,USD,PURCHASE,AUE MAIN,F27
5791383-2S,5791383-2S,Avante Health Solutions,GE,GE Versana monitor,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5791383-2S,150499,USD,0,AUW MAIN,,,,,006fa77e-8762-ec11-817d-12e75f4d5d6d,PARTGROUP,5791383-2S,USD,PURCHASE,,
989600180814,989600180814,Avante Health Solutions,Philips,Handswitch,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180814,18996,USD,0,ADI MAIN,,,,,914daa7f-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180814,USD,PURCHASE,,
989600180971,989600180971,Avante Health Solutions,Philips,GEO Image Module Cardio,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180971,18910,USD,0,ADI MAIN,,,,,5a2ba073-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180971,USD,PURCHASE,,
989600182689,989600182689,Avante Health Solutions,Philips,TSM Swing Arm,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,989600182689,19600,USD,0,ADI MAIN,989600182689,0,ADI MAIN,G31-1,cb2a84df-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600182689,USD,PURCHASE,ADI MAIN,G32
989600185003,989600185003,Avante Health Solutions,Philips,PX4800 Detector,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600185003,19460,USD,0,ADI MAIN,,,,,02c799c7-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600185003,USD,PURCHASE,,
989600185781,989600185781,Avante Health Solutions,Philips,Bolus Chase Tilt XPER Speed Controller (Complete Kit),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,5.000000,1-5 Days,,,,989600185781,18596,USD,0,ADI MAIN,989600185781,0,ADI MAIN,P92,43007d43-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600185781,USD,PURCHASE,ADI MAIN,P92
989600185872,989600185872,Avante Health Solutions,Philips,GEO Tilt Module V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600185872,18970,USD,0,ADI MAIN,,,,,ffdcaf79-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600185872,USD,PURCHASE,,
989600185881,989600185881,Avante Health Solutions,Philips,GEO Image Module V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600185881,18909,USD,0,ADI MAIN,,,,,4e2ba073-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600185881,USD,PURCHASE,,
989600186592,989600186592,Avante Health Solutions,Philips,Niobe Detector Power Supply,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600186592,34007,USD,0,ADI MAIN,,,,,1a569028-870c-ea11-8178-8a160fe5cefa,PARTGROUP,989600186592,USD,PURCHASE,,
989600200542,989600200542,Avante Health Solutions,Philips,REVIEW MODULE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,989600200542,19480,USD,0,ADI MAIN,989600200542,0,ADI MAIN,H43,2c4992cd-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600200542,USD,PURCHASE,ADI MAIN,H43
989600200544,989600200544,Avante Health Solutions,Philips,REVIEW CONSOLE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,989600200544,19478,USD,0,ADI MAIN,989600200544,0,ADI MAIN,H12,154992cd-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600200544,USD,PURCHASE,ADI MAIN,H12
989600200602,989600200602,Avante Health Solutions,Philips,Biplane Table Clamp and Belly Bar,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600200602,137301,USD,0,ADI MAIN,,,,,9f7f93fe-824b-eb11-8171-12e75f4d5d6d,PARTGROUP,989600200602,USD,PURCHASE,,
989600200681,989600200681,Avante Health Solutions,,CY INTERFACE BOX,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600200681,34334,USD,0,ADI MAIN,,,,,0058b647-8446-ea11-817a-fbdad0115da1,PARTGROUP,989600200681,USD,PURCHASE,,
989600204223,989600204223,Avante Health Solutions,Philips,3DRA PHANTHOM KIT,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600204223,18473,USD,0,ADI MAIN,,,,,cdb87e31-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600204223,USD,PURCHASE,,
5802134-C,5802134-C,Avante Health Solutions,GE,CORE Longitudinal Drive Assy,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5802134-C,172404,USD,0,ADI MAIN,,,,,3548a5ef-f508-f111-836f-121089124341,PARTGROUP,5802134-C,USD,PURCHASE,,
5807260,5807260,Avante Health Solutions,GE,GE Logiq E10 Video Card,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5807260,167935,USD,0,AUE MAIN,,,,,3e911d5e-bd7a-ef11-835c-121089124341,PARTGROUP,5807260,USD,PURCHASE,,
5831483-10-N,5831483-10-N,Avante Health Solutions,GE,High Voltage Cable FRU Collector TUBE ANODE to HV TANK PLUS,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,New OEM,Each,Each,Y,,1-5 Days,,,,5831483-10-N,167259,USD,0,ADI MAIN,,,,,0719e592-fb49-ef11-835a-121089124341,PARTGROUP,5831483-10-N,USD,PURCHASE,,
5858164-7,5858164-7,Avante Health Solutions,,Logiq E10s and Fortis R3.1.6 Software Thumb Drive Assembly,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5858164-7,169679,USD,0,AUE MAIN,,,,,451141f8-3ab7-ef11-835e-121089124341,PARTGROUP,5858164-7,USD,PURCHASE,,
5860219,5860219,Avante Health Solutions,GE,LOGIQ e Keyboard PWA Kits,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,8.000000,1-5 Days,,,,5860219,150089,USD,0,AUW MAIN,5860219,0,AUE MAIN,E32,d36d2a71-8b54-ec11-817c-12e75f4d5d6d,PARTGROUP,5860219,USD,PURCHASE,AUE MAIN,E32
590317,590317,Avante Health Solutions,Multiple,Three Lead Patient Cable for IVY Patient Monitor,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,590317,66543,USD,0,ADI MAIN,,,,,44520b41-3464-ea11-817b-a9605c8569c6,PARTGROUP,590317,USD,PURCHASE,,
5911000-8,5911000-8,Avante Health Solutions,GE,ICN GEN 4 HDXT 16CH,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5911000-8,66545,USD,0,ADI MAIN,,,,,6a520b41-3464-ea11-817b-a9605c8569c6,PARTGROUP,5911000-8,USD,PURCHASE,,
5937953,5937953,Avante Health Solutions,Siemens,RF Body Coil,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5937953,66547,USD,0,ADI MAIN,,,,,91520b41-3464-ea11-817b-a9605c8569c6,PARTGROUP,5937953,USD,PURCHASE,,
5938142,5938142,Avante Health Solutions,Siemens,Final Stage 059 Gradient Amp,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5938142,66548,USD,0,ADI MAIN,,,,,a6520b41-3464-ea11-817b-a9605c8569c6,PARTGROUP,5938142,USD,PURCHASE,,
